tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,label
9.726805546,6.444151473,1.259041054,9.804811095,5.733204846,-1.890611221,-1.991876093,-1.850717532,0.495608849,0.423311202,0.598020158,0.208958166,-0.008358773,stable
4.151429461,6.259364996,5.444563355,7.263374248,2.887282164,-0.807356243,-0.579160675,-1.500765246,0.393325938,0.195428093,0.915113899,0.832159233,0.06529788,unstable
8.656345704,4.27182479,2.29560323,6.661744037,4.040566104,-1.628861485,-1.211997188,-1.199707431,0.963774234,0.519279107,0.221222334,0.367838097,0.038433646,unstable
7.800285969,2.957926478,6.393013975,5.247665057,3.015290538,-1.3534348,-1.141260451,-0.520595287,0.481119595,0.707134384,0.722863734,0.459917833,0.050996671,unstable
6.449442339,4.217428641,1.357785592,0.75732713,5.067485424,-1.800983026,-1.450913953,-1.815588445,0.729381678,0.647840807,0.25870629,0.615503921,-0.014469348,stable
6.591104831,2.384957225,1.186623621,3.635220331,3.244033846,-1.070161513,-1.163968067,-1.009904266,0.804853794,0.971420311,0.392021193,0.346104329,0.003755299,unstable
4.824516763,2.822940595,4.218376509,9.50414395,5.082965015,-1.88259265,-1.546383286,-1.653989079,0.681746771,0.199664486,0.547551401,0.725063669,0.0310768,unstable
7.966011457,9.322906111,3.395013223,4.485488558,3.743486077,-0.991777602,-1.413458553,-1.338249922,0.550738917,0.088524779,0.465875044,0.931106136,0.029333095,unstable
6.93623115,2.109842556,3.499562183,2.848631979,5.060632701,-1.674584143,-1.815673077,-1.570375481,0.406900326,0.292188656,0.279683699,0.715056402,-0.029611355,stable
9.688267434,4.230346245,1.366172689,0.517039036,3.865681837,-1.298200205,-1.865669805,-0.701811827,0.076414077,0.480766986,0.052944185,0.491113126,-0.034129871,stable
8.216499579,5.135983395,9.824442297,5.755851742,4.254199138,-1.276799134,-1.472748525,-1.504651479,0.185062858,0.973230582,0.174000689,0.700613664,0.047107477,unstable
8.825229956,6.618087152,6.3913692,7.066855779,3.219182076,-0.743473312,-0.953220025,-1.522488739,0.870739654,0.175048466,0.598654234,0.374837633,0.056810031,unstable
4.458609043,7.704361554,0.96891025,7.15706824,5.275735142,-1.918993299,-1.660264515,-1.696477328,0.360349814,0.729718704,0.145390649,0.110995744,-0.002704202,stable
5.550269415,6.056712389,7.472874095,9.790594137,3.441009774,-0.807800983,-0.947016704,-1.686192087,0.339697968,0.364457272,0.632653025,0.066865718,0.019694581,unstable
5.155115775,4.449728039,6.973148391,6.080181661,4.752118923,-1.152313351,-1.608821054,-1.990984518,0.60453461,0.673452007,0.412588514,0.424869539,0.053987774,unstable
7.606874538,5.895383492,8.29795699,5.142656774,2.992005865,-0.809985562,-0.783116485,-1.398903818,0.505897505,0.512451765,0.117472083,0.608207752,0.037035668,unstable
9.180375278,5.97170446,4.98458722,0.623524898,2.799873729,-0.558526806,-0.552261413,-1.68908551,0.518911748,0.406286119,0.463277022,0.101279036,0.008057381,unstable
3.959187916,6.543538385,2.570626025,6.136843785,2.926890052,-1.440859627,-0.600936845,-0.88509358,0.147854243,0.692964725,0.089947572,0.109367786,-0.023035774,stable
1.093684987,8.220830277,1.53417273,1.855611951,3.982821285,-1.916586891,-0.608277826,-1.457956568,0.141626896,0.531536708,0.553890639,0.984693638,-0.041068979,stable
6.006398214,1.474688515,0.897609365,6.110673096,3.654306318,-1.363703459,-0.989168191,-1.301434668,0.56513753,0.460391117,0.776885224,0.170076794,-0.049767955,stable
2.738000978,1.34117199,7.986504055,9.842747267,5.00760989,-1.275363215,-1.877241116,-1.855005558,0.16230994,0.175993544,0.897505491,0.601355613,0.03061996,unstable
6.419890962,5.460115553,4.588791305,3.110915571,4.158746387,-1.362640996,-1.915490195,-0.880615196,0.569509141,0.139595007,0.246414209,0.244966007,-0.016285283,stable
8.365994397,3.286026314,7.820294217,3.611873469,3.65872229,-1.486392735,-1.148161438,-1.024168117,0.344709639,0.321303801,0.698944868,0.123610392,0.013262067,unstable
9.148924975,1.178600766,6.317473783,5.781026173,5.20988529,-1.935423514,-1.631543207,-1.642918569,0.722817019,0.652925619,0.871483709,0.988220404,0.0631455,unstable
8.117228529,8.730173038,9.288300485,5.824157588,3.216517442,-1.070566214,-1.139454459,-1.006496769,0.180720882,0.352060856,0.362625124,0.852176708,0.039520263,unstable
9.257528521,1.315748827,2.773557479,4.816773246,2.439974545,-0.877483827,-0.582300915,-0.980189803,0.42594266,0.201582772,0.451507535,0.288287207,-0.036945268,stable
2.670951546,4.24920149,2.663372766,0.67388484,3.181786951,-1.160521625,-0.8003399,-1.220925426,0.281439151,0.442271964,0.643556466,0.450096471,-0.032436719,stable
9.191444346,8.727296204,2.021477488,6.928589597,4.689944909,-1.71924479,-1.880434859,-1.090265261,0.780525233,0.636110453,0.484847266,0.24185456,0.037934119,unstable
3.732534697,8.629878694,4.463226136,1.31800607,3.421950778,-0.938751854,-0.603316894,-1.87988203,0.434245846,0.275946989,0.901071711,0.142515166,-4.30E-05,stable
7.705422089,7.068294207,2.661847586,7.878361706,4.602887289,-1.182075889,-1.520179834,-1.900631567,0.329914739,0.975603188,0.662084488,0.314689869,0.045487228,unstable
2.918912311,5.68313312,4.818907077,0.812227135,4.034813699,-1.341228238,-1.002447958,-1.691137504,0.48988934,0.8031242,0.226345159,0.36435709,-0.00663858,stable
0.761854055,9.191562171,8.018056597,4.53868432,3.829000837,-0.674372119,-1.478404002,-1.676224717,0.32184627,0.291898442,0.761168798,0.112924548,-0.000487106,stable
1.137191923,5.765413386,5.24364815,7.607545043,1.909046665,-0.657387772,-0.611339967,-0.640318926,0.370417649,0.34162394,0.815161422,0.647352741,0.034010568,unstable
5.417297938,8.721192969,5.082559847,1.227059419,3.712669261,-1.946681114,-1.216539643,-0.549448504,0.057411941,0.797758584,0.322897091,0.921604005,-0.017919743,stable
2.196795683,1.011733685,2.610522615,2.175188594,4.02787039,-1.241976491,-1.384388632,-1.401505266,0.350865609,0.274217674,0.17463718,0.815329242,-0.020031974,stable
7.691229667,2.797128775,8.495079419,5.740105024,1.908640229,-0.510256215,-0.877320624,-0.521063391,0.322751616,0.05132607,0.33694865,0.275086895,-0.010898847,stable
3.027520661,7.562571009,5.750222737,0.941783816,3.678283599,-0.842669346,-1.019819122,-1.815795131,0.489961301,0.86990823,0.247706877,0.068996133,0.011431762,unstable
5.473875091,4.087448296,2.714159801,0.71898808,3.835561253,-1.12121308,-1.843725052,-0.870623121,0.957870479,0.915228058,0.469152474,0.95839841,0.039636826,unstable
5.75154783,1.930837368,4.191594734,5.368610386,3.221901943,-1.623246385,-1.007524584,-0.591130974,0.984895927,0.390506953,0.97462376,0.157566658,0.056960457,unstable
7.506789723,1.742736877,7.170694525,7.769540691,4.309747995,-0.808422915,-1.534636057,-1.966689022,0.393576541,0.485576358,0.673647865,0.34070023,0.022819196,unstable
2.528236577,8.239197926,9.246667261,7.681749948,3.978119857,-1.154614909,-1.001860707,-1.821644242,0.215460297,0.93478906,0.387567862,0.553085278,0.053409632,unstable
6.993867798,5.546897563,3.826360494,5.949592326,2.80504121,-1.183214102,-1.091669068,-0.530158041,0.650084623,0.425521476,0.614028653,0.839898559,0.072403246,unstable
4.075728818,6.772008948,5.101860417,8.521160586,5.541520043,-1.970661655,-1.836943959,-1.73391443,0.410609134,0.420839847,0.104643157,0.582632248,0.018555676,unstable
6.840363596,2.819585851,7.217578218,1.837844906,3.561938729,-0.659645357,-1.847757421,-1.054535952,0.762618078,0.598137773,0.502767487,0.74598541,0.024932433,unstable
8.289721993,3.199029859,0.707801954,4.057463019,4.804544915,-1.79009638,-1.678827315,-1.33562122,0.184105807,0.974674176,0.564605973,0.944546658,0.014092449,unstable
8.443852606,3.216348565,4.673877745,9.379196018,3.183274431,-0.855525273,-0.807997783,-1.519751375,0.447119117,0.308052025,0.701998982,0.174500311,0.009136393,unstable
1.115726396,7.973484824,4.974039664,0.946094863,3.23769253,-0.523136161,-1.465867116,-1.248689253,0.676938007,0.483603703,0.944219742,0.686025355,-0.022687511,stable
0.792929428,7.426643183,2.331712181,1.784818455,4.223400254,-1.624423331,-0.645340823,-1.9536361,0.957150421,0.78790922,0.113467964,0.762185552,-0.039732079,stable
1.174147588,6.402859371,1.739864837,4.409822424,3.006037581,-1.24455564,-0.554742193,-1.206739748,0.264600045,0.943253327,0.503987132,0.749543338,0.028428443,unstable
7.18202046,4.54313167,2.682613589,6.333831621,4.545964601,-1.398054616,-1.994344256,-1.153565729,0.654685634,0.564987347,0.408423754,0.128788713,0.016200249,unstable
4.054688784,7.925721515,6.482417128,6.041590482,4.493909948,-1.49811092,-1.768893291,-1.226905737,0.526087949,0.970708546,0.434541515,0.939427728,0.085296078,unstable
9.467359947,8.653975891,9.273987304,1.193874243,4.386617547,-1.776854263,-1.853857555,-0.755905729,0.613916346,0.856783401,0.885772664,0.976810537,0.048801757,unstable
2.034392114,5.181505554,6.750009545,1.340973065,3.674113428,-1.67973466,-0.832577793,-1.161800975,0.725374662,0.801483143,0.375392877,0.994767183,0.003054843,unstable
7.639494801,7.506806035,6.349109465,1.256884968,4.176629091,-0.668425227,-1.669531076,-1.838672787,0.451432919,0.614988079,0.957430614,0.116184247,0.056284169,unstable
7.647402449,5.233197625,9.583425584,5.052536978,4.352188131,-0.526429447,-1.981916243,-1.843842441,0.465270038,0.241053118,0.527141373,0.879280605,0.049056343,unstable
0.721472436,2.519540554,7.852191896,5.49517283,5.169903958,-1.556343178,-1.946333153,-1.667227627,0.35837157,0.328424298,0.98084049,0.45253206,0.014923428,unstable
6.479645974,9.76604026,1.378978054,5.073898624,4.120046265,-1.636674237,-0.923783797,-1.559588231,0.671450443,0.418949107,0.589372837,0.761802648,0.027115191,unstable
7.325941517,7.705087846,6.94579363,8.727006845,2.765938259,-0.687157327,-1.547412161,-0.531368771,0.883916582,0.213278577,0.773133182,0.259826106,0.064097574,unstable
1.587793052,9.311872822,7.544775073,4.663708216,2.323162561,-1.045144786,-0.765659678,-0.512358097,0.170703536,0.570569769,0.559175901,0.311218502,0.019669229,unstable
0.948184415,9.35114008,2.045102482,7.760780699,5.568649863,-1.973185353,-1.933519844,-1.661944666,0.14332247,0.704604535,0.972535322,0.754485354,0.01770123,unstable
4.433262375,5.607076935,7.593506842,9.962926796,3.328124879,-1.37935725,-1.258995804,-0.689771825,0.596630164,0.487034816,0.771762655,0.105751273,0.042998667,unstable
0.649787933,2.649702513,5.814274301,7.454715641,4.288320005,-1.146741661,-1.158023749,-1.983554594,0.43578884,0.624881722,0.446386502,0.351307548,-0.032838851,stable
1.969351846,3.742123124,8.509161624,3.80515406,2.712169007,-0.592205823,-0.905040192,-1.214922993,0.474462744,0.934336856,0.093377061,0.107374137,-0.040568547,stable
6.544179763,4.532887404,8.008527807,4.08230832,5.029486148,-1.355222829,-1.686257701,-1.988005618,0.496193127,0.360079126,0.438901441,0.725480841,0.040362318,unstable
9.782091916,9.619801224,1.902031865,8.211411977,5.524789867,-1.797865682,-1.733774037,-1.993150149,0.833410178,0.473585422,0.287161228,0.0503357,0.02595043,unstable
9.62277234,9.722064601,3.389434086,1.665388559,3.854025403,-1.531354426,-0.564147387,-1.758523589,0.739481963,0.101550719,0.43372965,0.653321979,-0.01775772,stable
6.082058198,2.586467077,2.935111707,7.43318695,2.903233335,-1.315575067,-0.991267426,-0.596390842,0.420699248,0.934994868,0.792215602,0.955259417,0.054263741,unstable
2.717959216,3.882854462,3.496090979,3.256086748,3.769476042,-0.771880145,-1.810453353,-1.187142544,0.677312264,0.176586725,0.481284313,0.520976208,0.000288728,unstable
5.63848148,6.045473349,6.883298339,4.519554027,4.340763671,-0.923920591,-1.640660487,-1.776182593,0.98949982,0.255992006,0.403959454,0.069615085,0.03734323,unstable
7.675203515,4.116953537,1.856166409,9.651112118,4.370439996,-0.842441281,-1.596439173,-1.931559543,0.59019914,0.784938073,0.108304677,0.244211366,0.013699087,unstable
1.250269442,4.669118239,7.1906156,5.207809639,3.711767992,-1.860520559,-0.713845791,-1.137401642,0.389247728,0.117856467,0.328450329,0.854536107,-0.002878464,stable
4.306373969,2.698565266,7.111599834,1.667148505,4.036521352,-1.721545343,-0.661914823,-1.653061186,0.502570408,0.784432322,0.357267871,0.283608419,-0.012547729,stable
9.921665278,3.691921883,3.473495237,9.6756381,4.339200981,-0.864554016,-1.882996891,-1.591650075,0.133248791,0.184153923,0.32471233,0.52144259,-0.014619591,stable
3.534591493,4.105528639,1.709834359,9.959987685,3.327333203,-0.891260599,-0.834797001,-1.601275603,0.913479725,0.121187385,0.119023356,0.894691411,0.008851431,unstable
1.099254326,6.901583888,8.631563868,4.639374165,4.060478975,-1.109431962,-1.540520298,-1.410526715,0.119789947,0.413527583,0.187202475,0.302778821,-0.025373561,stable
8.548305857,6.290508815,3.615145415,2.986771991,4.323414151,-1.142384022,-1.913579447,-1.267450682,0.661727654,0.905030815,0.907942684,0.717516207,0.07173802,unstable
1.77073545,1.442775711,3.542822712,6.450022594,4.203925645,-1.352523562,-1.08421366,-1.767188423,0.714357114,0.432670699,0.995904361,0.073397552,-0.020130313,stable
3.609264924,1.766160886,4.439391367,3.321316307,3.991476936,-1.931799229,-1.050106174,-1.009571533,0.586884647,0.614047015,0.168951954,0.341421449,-0.029446168,stable
5.369697448,7.656029242,1.061211694,1.660979002,4.66223358,-1.881496848,-1.822098332,-0.958638401,0.213669068,0.849555526,0.166883129,0.106922561,-0.007670879,stable
2.411022035,3.424514015,9.978045543,2.778648644,3.23350879,-0.982246942,-1.093496761,-1.157765088,0.160714737,0.506509137,0.417277807,0.934988651,-0.038811562,stable
5.614367566,1.013362268,3.953347726,2.221514918,2.734172613,-0.678101823,-0.542713949,-1.513356841,0.720710226,0.525789157,0.726071307,0.695056808,0.020831208,unstable
6.904791303,9.062714935,4.500354692,1.023347329,3.997995086,-1.728056998,-1.0666235,-1.203314589,0.066329305,0.983163297,0.536028777,0.347238103,0.01474781,unstable
4.439435615,2.808627768,1.984701356,6.80488131,4.02942239,-1.956365956,-0.548400227,-1.524656207,0.699691934,0.638884179,0.081002098,0.163152598,-0.017437029,stable
0.658553802,6.405489782,1.777702094,9.80955417,3.907735866,-1.375404174,-1.246962341,-1.285369351,0.471324251,0.202991202,0.595310104,0.580120614,-0.04358373,stable
7.733557552,4.360951717,8.099587361,1.1460297,3.208675949,-0.639661422,-0.919575688,-1.649438839,0.379882652,0.933289835,0.670867642,0.217352546,0.035929584,unstable
1.537202803,9.170176592,8.24988918,8.303331188,3.709097845,-0.94503899,-1.141709797,-1.622349057,0.59047663,0.488763054,0.700465138,0.688489221,0.043219075,unstable
5.347150692,8.166654286,3.291824703,4.952095208,3.313982339,-0.608753387,-1.315026347,-1.390202605,0.911568845,0.833467424,0.051196213,0.300900867,0.051739514,unstable
8.578545992,5.828560599,5.053321407,3.036169466,3.816050549,-1.371768779,-1.024175975,-1.420105795,0.257390233,0.810672713,0.276277097,0.840369769,0.035517679,unstable
6.011671501,5.50971439,7.30835117,9.782803667,4.043506604,-1.468344906,-0.990747102,-1.584414596,0.217133511,0.116024979,0.597318024,0.08328581,-0.008263748,stable
1.454396689,9.479240099,0.959458081,0.757462546,1.906577461,-0.559145469,-0.840398722,-0.50703327,0.64575114,0.325306891,0.753863086,0.137773095,-0.043879966,stable
6.431849307,5.272867981,3.013870905,1.494029038,4.337331932,-1.891192626,-0.534753935,-1.911385371,0.313671235,0.159771809,0.766249163,0.771192945,-0.035066222,stable
3.783990751,2.12336022,0.561617931,6.481342289,4.216663719,-1.120744502,-1.119174014,-1.976745203,0.295335023,0.384226156,0.535711233,0.760425219,-0.022788828,stable
9.899154621,3.524501869,7.510188997,4.70750742,4.564978823,-1.424510816,-1.609961721,-1.530506287,0.249005748,0.77622655,0.186914266,0.247064807,-0.018968813,stable
8.746093433,7.483045114,4.18611088,2.892093273,4.142389097,-0.670425295,-1.673505334,-1.798458468,0.452687009,0.283571371,0.927689012,0.988756536,0.038481574,unstable
1.802061459,6.897496276,1.016927172,0.75343263,3.39740349,-0.968404561,-1.036757016,-1.392241913,0.81630081,0.741434335,0.215473774,0.595625493,-0.021956123,stable
7.26465379,6.854774954,5.015364212,3.125083452,3.566850344,-1.321768266,-1.23621884,-1.008863239,0.592103356,0.921949102,0.703324253,0.141839539,0.066428764,unstable
0.750007043,5.681243761,6.150633555,7.378808919,2.55651953,-1.026700533,-0.970573854,-0.559245143,0.101587565,0.174953986,0.370865152,0.094458455,-0.052084496,stable
8.685868074,9.866227789,1.610477057,2.160088632,3.903510206,-1.379298175,-1.958088111,-0.56612392,0.427731746,0.600324301,0.304135251,0.801776313,-0.010319423,stable
5.127195649,4.938823924,5.317020211,7.746382031,3.680507109,-0.695033045,-1.950538491,-1.034935573,0.392294829,0.102984629,0.873082291,0.36941115,0.033028921,unstable
4.237199605,0.992563814,6.047752641,5.736010549,1.675633317,-0.516337039,-0.509786303,-0.649509976,0.815971078,0.200224979,0.499359591,0.705199923,0.045167772,unstable
5.854493487,9.286372696,0.951770307,9.996315009,2.369695192,-0.534003772,-0.858627697,-0.977063723,0.091152986,0.529056762,0.776800408,0.753177114,0.005085753,unstable
2.43856475,0.728488051,9.911628199,9.231119598,3.469384956,-1.152548473,-0.832171224,-1.484665259,0.907998265,0.34277536,0.484075966,0.137651107,-0.015629689,stable
0.572904187,5.92345831,3.166397358,8.849244145,3.974981847,-1.885013351,-1.411007445,-0.678961051,0.06257641,0.168703197,0.109515222,0.960911333,0.009486251,unstable
9.875568905,3.083023281,9.452601611,6.956912106,3.927176225,-1.57091137,-1.419436005,-0.93682885,0.662652725,0.537081714,0.337927227,0.578940844,0.039295256,unstable
7.275870486,5.995140905,5.708667346,3.816285076,4.357651607,-1.734256661,-1.542013985,-1.081380961,0.390519488,0.18389926,0.864745152,0.823586912,0.055367261,unstable
9.376451024,3.334251426,8.352329206,0.918932176,3.647157109,-1.24893274,-1.408751442,-0.989472926,0.459538893,0.498899676,0.644463447,0.937752056,-0.014417987,stable
8.406373693,5.059828256,6.257921964,9.061269219,3.656000997,-0.756734507,-1.781815013,-1.117451476,0.128997105,0.970332349,0.734807548,0.836840585,0.074700143,unstable
